"key","message","comment","context"
"A card already exists.","Eine Karte existiert bereits",,
"Accept","Akzeptieren",,
"Accepted","Akzeptiert",,
"Access denied or incorrect site / rank / username.","Zugriff verweigert oder falscher Standort/Rang/Benutzername.",,
"Activate DMS","DMS aktivieren",,
"Activate Paypal","Aktiviere Paypal",,
"Activate Stripe","Stripe aktiiveren",,
"Activate purchases","Aktiviere Einkäufe",,
"Activate task editor","Aufgaben-Editor aktivieren",,
"Active Paybox","Paybox aktivieren",,
"Add default address","Standard Adresse hinzufügen",,
"Added on","Hinzugefügt am",,
"Address is missing","Adresse nicht vorhanden",,
"Address with given id (%s) not found for partner (%s)","Adresse mit angegebener ID (%s) nicht gefunden für Partner (%s)",,
"Address with id (%s) not found","Adresse mit ID (%s) nicht gefunden",,
"All closed tickets","Alle geschlossenen Tickets",,
"All invoices",,,
"All messages","Alle Nachrichten",,
"All open tickets","Alle offenen Tickets",,
"All quotations","Alle Angebote",,
"Allow out of stock products",,,
"Allow panel side for customers DMS","Erlaube Seitenmenü für Kunden DMS",,
"Amount due","Fälliger Betrag",,
"Announcement date","Ankündigungsdatum",,
"Announces","Infos & Ankündigungen",,
"App","App",,
"App Customer Portal","Kunden Portal",,
"App customer portal","Kunden Portal",,
"Are you sure you want to confirm ?",,,
"Assign to the customer",,,
"Assign to the provider","An Dienstleister zuweisen",,
"Brand","Marke",,
"CVC",,,
"Can confirm online","Kann online bestätigen",,
"Cancel","Abbrechen",,
"Canceled","Abgesagt",,
"Canceled discount on",,,
"Canceled payment on",,,
"Cancelled from Portal",,,
"Card",,,
"Card not valid.",,,
"Card number",,,
"Card with given id (%s) not found for partner (%s)",,,
"Cards",,,
"Client categories","Kunden Kategorie",,
"Client portal dashboard",,,
"Close","Schließen",,
"Comments","Kommentare",,
"Company","Unternehmen",,
"Confirm","Bestätigen",,
"Confirmation code",,,
"Confirmation code is sent to your mail",,,
"Connection to the authorization center failed.",,,
"Contents",,,
"Country code of the IP address of the buyer's browser unauthorized.",,,
"Customer","Kunde",,
"Customer does not have any address or it is not properly configured on stripe",,,
"Customer name is missing on stripe",,,
"Customer notification template",,,
"Dashboard","Dashboard",,
"Data policy",,,
"Date","Datum",,
"Decline","Ablehnen",,
"Default","Standard",,
"Default email account",,,
"Default value for 'Allow panel side for customers DMS'","Standardeinstellung für 'Menüleiste für Kunden DMS zulassen'",,
"Description","Beschreibung",,
"Details",,,
"Discounted on",,,
"Discussion group","Diskussionsgruppe",,
"Discussion groups","Diskussionsgruppen",,
"Discussion post",,,
"Discussion post list",,,
"Discussion posts",,,
"Discussions","Diskussionen",,
"Discussions & Resources","Diskussionen & Ressourcen",,
"Display product catalog",,,
"Display the product on the eShop","Produkt im eShop anzeigen",,
"Display zip on left side on EShop",,,
"Email","E-Mail",,
"Email address empty",,,
"Enable notifications for the customer",,,
"Enable notifications for the seller",,,
"Error creating a subscription.",,,
"Eshop","Online Shop",,
"Expiry month",,,
"Expiry year",,,
"File","Datei",,
"File with given id (%s) not found or does not exists",,,
"First name","Vorname",,
"General announcement","Allgemeine Ankündigungen",,
"General announcements","Allgemeine Ankündigungen",,
"History","Historie",,
"Idea","Idee",,
"Idea history","Ideen Verlauf",,
"Idea tag","Idee Schlagwort",,
"Idea tags","Ideen Schlagworte",,
"Ideas","Ideen & Vorschläge",,
"If this option is not activated, you will have to activate the 'Document management' option directly on the user file of the partner(s) concerned.",,,
"Imputed on","Guthaben automatisch angerechnet am",,
"Incorrect amount.",,,
"Incorrect expiry date.",,,
"Inv. on","Rechnung vom",,
"Invalid merchant",,,
"Invalid user number or visual cryptogram.",,,
"Invoice","Rechnung",,
"Invoice with given id (%s) not found",,,
"Invoices","Rechnungen",,
"Invoices (to pay)",,,
"Invoices to be paid","Offene Rechnungen",,
"Is data policy required",,,
"Is requested",,,
"Is return policy required",,,
"Is shared",,,
"Is term required",,,
"Last name","Nachname",,
"Late invoices",,,
"Manage announcement","Ankündigungen verwalten",,
"Manage discussion",,,
"Manage eShop","eShop verwalten",,
"Manage idea","Ideen verwalten",,
"Manage quotation",,,
"Missing Paypal Configuration",,,
"Missing Paypal Order for given id %s",,,
"Missing Paypal OrderId",,,
"Name","Name",,
"New ticket","Neues Ticket",,
"No Default card specified",,,
"No Stripe card found with given id %s",,,
"No quotation is generated yet.",,,
"No reference present in %s",,,
"No reply from customer for previous Quotation, do you wants to replace it with new one?","Keine Antwort vom Kunden auf das vorherige Angebot, wollen Sie es durch ein neues ersetzen?",,
"No tax line found for Partner (%s) and Company (%s)",,,
"No values found for reference %s",,,
"OK","OK",,
"Old invoices","Alle Rechnungen",,
"On",,,
"Open post",,,
"Open sent quotation","Gesendetes Angebot öffnen",,
"Open tickets","Offene Tickets",,
"Open unread records",,,
"Operation without 3DSecure authentication, blocked by the filter.",,,
"Order confirmed","Bestellung bestätigt",,
"Order date","Bestelldatum",,
"Order end of validity","Gültig bis",,
"Other pictures",,,
"Paid on","Bezahlt am",,
"Paid successfully",,,
"Partner","Partner",,
"Partner Email Address is missing",,,
"Partner categories","Partnerkategorien",,
"Pay invoice","Rechnung bezahlen",,
"Paybox backup1",,,
"Paybox backup2",,,
"Paybox configuration","Paybox-Konfiguration",,
"Paybox currency (ISO 4217 codes)",,,
"Paybox error",,,
"Paybox identifiant",,,
"Paybox key",,,
"Paybox paybox",,,
"Paybox rank",,,
"Paybox site",,,
"Paybox url",,,
"Payment","Bezahlung",,
"Payment already made.",,,
"Payment amount","Zahlungsbetrag",,
"Payment fail",,,
"Payment refused by the authorization center.",,,
"Payment with selected card is declined please review card","Die Zahlung mit der gewählten Karte wurde abgelehnt, bitte überprüfen Sie die Karte",,
"Paypal Application Client ID",,,
"Paypal Application Client Secret",,,
"Paypal configuration",,,
"Paypal merchant ID",,,
"Paypal order amount is not same as SaleOrder amount",,,
"Pending discount",,,
"Pending payment",,,
"Picture","Bild",,
"Please enable paypal from configuration",,,
"Please install axelor customer portal app","Bitte installieren Sie das Axelor Kunden Portal",,
"Please select the portal quotation(s) to print.",,,
"Portal","Portal",,
"Portal quotation",,,
"Post",,,
"Post by",,,
"Post on",,,
"Preferences","Präferenzen",,
"Print","Drucken",,
"Product","Produkt",,
"Product category","Produktkategorie",,
"Product with id (%s) not found",,,
"Projects","Projekte",,
"Proposed quotation",,,
"Public key",,,
"Public key validation failed at %s",,,
"Purchases","Einkäufe",,
"Quantity must be greater than 0",,,
"Quotaions in progress",,,
"Quotation","Angebot",,
"Quotation confirmation code",,,
"Quotation confirmation code template",,,
"Quotation confirmation template",,,
"Quotation declined","Angebot abgelehnt",,
"Quotation generation template",,,
"Quotation history","Angebotsverlauf",,
"Quotation is canceled",,,
"Quotation is confirmed",,,
"Quotation is sent successfully",,,
"Quotation orders",,,
"Quotation refused",,,
"Quotation requested","Angebot angefordert",,
"Quotation sent to the customer",,,
"Quotations","Angebote",,
"Quotations history","Angebots-Verlauf",,
"Quotations to confirm","Angebote zur Bestätigung",,
"Receive notifications for announcement","Notifikationen für Ankündigungen erhalten",,
"Receive notifications for discussion",,,
"Ref. on","Ref. auf",,
"Refunds","Rückerstattungen",,
"Related stripe customer is deleted",,,
"Related to","In Bezug auf",,
"Related to select","Bezogen auf die Auswahl",,
"Reopen",,,
"Report","Bericht",,
"Reserved.",,,
"Resource",,,
"Return policy",,,
"Sale order","Verkaufsauftrag",,
"Sale orders","Verkaufsaufträge",,
"SaleOrder with given id (%s) not found","Der Auftrag mit der Nummer (%s) wurde nicht gefunden",,
"Select the card for payment",,,
"Seller notification template",,,
"Send quotation to customer","Angebot versenden",,
"Sent quotation",,,
"Shared with","Geteilt mit",,
"Sign","Unterschreiben",,
"Signature","Unterschrift",,
"Status","Status",,
"Stripe card",,,
"Stripe charge",,,
"Stripe configuration",,,
"Stripe configuration is missing",,,
"Stripe id",,,
"Stripe secret key",,,
"Subscribe","Abonnieren",,
"Tag color",,,
"Tags","Tags",,
"Task","Aufgabe",,
"Tasks to be treated by provider","Vom Dienstanbieter zu bearbeitende Aufgaben",,
"Terms",,,
"There is already a default card",,,
"Tickets","Tickets",,
"Tickets assigned to my company","Meiner Firma zugewiesene Tickets",,
"Tickets assigned to service provider","Dem Dienstanbieter zugewiesene Tickets",,
"Title","Titel",,
"Total A.T.I.","Total brutto",,
"Total W.T.","Gesamt netto",,
"Total amount","Gesamtbetrag",,
"Total tax","Gesamtsteuer",,
"Total tickets","Gesamtzahl der Tickets",,
"Total vote","Stimmen insgesamt",,
"Totals","Summen",,
"Type","Typ",,
"Unaccept","Ablehnen",,
"Unknown currency.","Unbekannte Währung.",,
"Unknown error","Unbekannter Fehler",,
"Unread record","Ungelesener Datensatz",,
"Unread records","Ungelese Datensätze",,
"Unsubscribe","Abonnement löschen",,
"Unvote","Abwählen",,
"Updated on","Aktualisiert am",,
"Used to verify the request coming from paybox","Wird verwendet, um die von paybox kommende Anfrage zu überprüfen",,
"User doesn't have associated partner","Benutzer hat keinen zugehörigen Partner",,
"User unread ids","Ungelesene Benutzer-IDs",,
"Validated","Validiert",,
"Vote","Abstimmen",,
"Voters","Wähler",,
"Your card was declined. This transaction requires authentication","Ihre Karte wurde abgelehnt. Diese Transaktion erfordert eine Authentifizierung",,
"client.Resource",,,
"client.Resources","Ressourcen",,
"whatever@example.com","whatever@example.com",,
